ID,date,meals_served,kitchen_staff,temperature_C,humidity_percent,day_of_week,special_event,past_waste_kg,staff_experience,waste_category,staff_level
1372,2022-01-12,5.236441962829949,13.0,18.16083941,30.22902805,2,0,42.33752898,Expert,Meat,High
1373,2023-02-01,5.365976015021851,5.0,26.16514784,36.056472,2,0,41.3473019,Beginner,Vegetables,Low
1374,2023-07-30,5.834810737062605,9.0,-4.0005944125,44.34952667,6,0,36.75032202,Expert,Meat,Medium
1375,2022-02-12,6.040254711277414,15.0,11.64065361,58.74420379,5,0,15.17149386,Intermediate,Dairy,High
1376,2022-06-17,5.560681631015528,16.0,31.79581947,73.28360707,4,0,20.38312785,Intermediate,Dairy,High
1377,2023-02-21,6.030685260261263,15.0,14.46114913,60.791256687015505,1,0,35.62157581,Unknown,Meat,High
1378,2024-08-25,5.3612921657094255,6.0,18.07527996,65.68819288,6,0,7.874589534,Beginner,Meat,Medium
1379,2023-03-03,6.154858094016418,12.0,24.92617292,63.27944088,4,0,19.78511674,Beginner,Grains,High
1380,2023-06-29,4.6443908991413725,12.0,31.90262981,34.5830967,3,0,28.85281048,Unknown,Dairy,High
1381,2024-08-06,5.993961427306569,6.0,32.42965852,89.77573719,1,0,23.19087389,Beginner,Grains,Medium
1382,2022-01-31,6.09807428216624,5.0,28.79789439,83.93084329,0,0,16.55345733,Intermediate,Meat,Low
1383,2024-06-23,5.420534999272286,5.0,34.45154545,35.52571519,6,0,37.61133144,Expert,Meat,Low
1384,2023-10-24,5.752572638825633,9.0,10.26069248,63.11941813,1,0,27.66687742,Beginner,Vegetables,Medium
1385,2022-09-15,5.707110264748875,8.0,26.00007417,35.95813217,3,0,34.38378149,Unknown,Grains,Medium
1386,2022-12-02,4.890349128221754,14.0,14.21110963,85.12408264,4,0,28.0928787,Expert,Meat,High
1387,2022-01-16,5.529429087511423,13.0,10.22681012,89.50455703,6,0,7.961529231,Unknown,Grains,High
1388,2023-11-10,5.948034989180646,16.0,12.77019905,60.76321487,4,0,13.36826784,Unknown,Meat,High
1389,2022-11-21,5.564520407322694,17.0,18.2095307,86.94672859,0,0,15.1071098,Expert,Vegetables,High
1390,2024-03-28,5.3230099791384085,8.0,31.3182005,37.46296987,3,0,27.99368344,Unknown,Dairy,Medium
1391,2022-08-11,5.3612921657094255,12.0,17.80370142,64.75598123,3,0,29.89807878,Intermediate,Meat,High
1392,2022-06-29,4.852030263919617,9.0,20.45999472,65.77929113,2,0,38.84579148,Intermediate,Grains,Medium
1393,2022-04-10,4.948759890378168,14.0,26.28798667,60.791256687015505,6,0,47.3471717,Intermediate,Meat,High
1394,2023-06-06,5.762051382780177,6.0,33.9330722,35.99200927,1,0,36.28343598,Intermediate,Grains,Medium
1395,2022-01-23,6.186208623900494,19.0,19.80378029,34.1103244,6,0,43.68003786,Intermediate,Meat,High
1396,2024-07-16,5.262690188904886,7.0,19.2983167,67.64919431,1,0,22.00973174,Intermediate,Vegetables,Medium
1397,2024-01-28,5.780743515792329,16.0,15.43022744,54.95663427,6,0,14.05687047,Intermediate,Meat,High
1398,2023-03-08,5.961005339623274,7.0,10.39552729,48.19164357,2,0,33.44086438,Unknown,Vegetables,Medium
1399,2023-08-19,6.202535517187923,10.0,14.97140694,50.24040846,5,0,39.79325756,Intermediate,Vegetables,Medium
1400,2024-06-17,6.0867747269123065,15.0,21.50405661,40.32663617,0,0,41.23025831,Intermediate,Meat,High
1401,2022-07-23,6.008813185442595,5.0,21.64532018,56.9311843,5,0,17.7513831,Expert,Meat,Low
1402,2024-01-31,5.545177444479562,6.0,10.04699709,83.76244798,2,0,5.172671548,Intermediate,Grains,Medium
1403,2022-04-04,5.030437921392435,14.0,-4.0005944125,82.11309038,0,0,8.452527208,Intermediate,Grains,High
1404,2023-08-26,5.278114659230518,9.0,16.65048195,59.83874677,5,0,30.30932184,Intermediate,Grains,Medium
1405,2022-03-10,6.1903154058531475,12.0,21.05746906,34.45445238,3,0,45.84809449,Expert,Grains,High
1406,2024-08-11,5.3981627015177525,16.0,19.09232812,42.24147994,6,0,17.8070172,Expert,Vegetables,High
1407,2022-10-12,5.356586274672012,18.0,15.86403233,80.31295289,2,0,33.382285,Beginner,Meat,High
1408,2024-05-15,5.726847747587197,15.0,29.69282539,42.32408451,2,0,13.67917559,Beginner,Meat,High
1409,2023-03-11,5.017279836814924,6.0,25.08048526,37.19722158,5,0,11.62521835,Expert,Meat,Medium
1410,2022-06-03,6.113682179832232,16.0,24.93689657,70.52521245,4,1,19.53948657,Unknown,Meat,High
1411,2022-03-17,5.673323267171493,8.0,27.87310101,49.82448023,3,0,37.9574801,Beginner,Grains,Medium
1412,2024-02-28,6.154858094016418,6.0,13.05941893,40.32535376,2,0,29.50679519,Beginner,Meat,Medium
1413,2023-08-04,5.8971538676367405,6.0,22.04087116,76.61568062,4,0,36.99504329,Intermediate,Dairy,Medium
1414,2023-03-23,5.598421958998375,17.0,30.79657783,76.98099824,3,0,39.43372252,Unknown,Meat,High
1415,2022-07-08,5.66988092298052,14.0,29.1930972,83.28234386,4,0,14.81784483,Intermediate,Meat,High
1416,2022-09-29,5.429345628954441,12.0,16.3556145,89.69147838,3,0,31.44636582,Beginner,Dairy,High
1417,2022-08-25,5.030437921392435,13.0,13.64391421,86.79866604,3,0,25.44252786,Unknown,Grains,High
1418,2023-05-03,5.43372200355424,18.0,25.21216032,53.10720719,2,0,34.1076753,Beginner,Vegetables,High
1419,2023-07-14,5.631211781821365,13.0,20.75842944,70.53480552,4,0,16.68214777,Intermediate,Vegetables,High
1420,2022-04-28,5.8888779583328805,8.0,12.56981011,89.03041877,3,0,44.06761829,Intermediate,Dairy,Medium
1421,2024-05-30,6.075346031088684,13.0,12.22100613,88.62625398,3,0,10.46367075,Expert,Meat,High
1422,2023-05-28,5.726847747587197,6.0,23.31202981,70.93163284,6,0,18.69088387,Beginner,Vegetables,Medium
1423,2023-10-06,5.293304824724492,5.0,21.54867342,71.89866943,4,0,39.239869,Expert,Meat,Low
1424,2022-05-07,4.997212273764115,9.0,23.35605515,58.17850648,5,0,21.36404115,Unknown,Unknown,Medium
1425,2022-04-27,6.171700597410915,19.0,13.64805185,58.37382797,2,0,10.00439363,Intermediate,Vegetables,High
1426,2023-04-19,5.501258210544727,12.0,34.53090936,38.34695093,2,0,12.97072149,Intermediate,Grains,High
1427,2022-02-02,5.0689042022202315,7.0,22.07921301,82.45360345,2,0,24.16719688,Intermediate,Vegetables,Medium
1428,2022-02-27,5.030437921392435,18.0,29.3205695,61.96055321,6,0,28.54458747,Unknown,Meat,High
1429,2024-09-07,6.186208623900494,15.0,17.41224453,76.24455185,5,0,43.29283547,Intermediate,Vegetables,High
1430,2023-01-05,5.726847747587197,15.0,23.30650533,89.43276197,3,0,19.73394314,Unknown,Grains,High
1431,2022-09-26,8.414274137408396,8.0,18.07826643,52.48821407,0,0,7.293869466,Beginner,Dairy,Medium
1432,2022-02-16,4.795790545596741,13.0,16.31271874,87.97460464,2,0,18.41340427,Intermediate,Grains,High
1433,2022-12-16,5.786897381366708,19.0,19.8591331,47.90609474,4,0,9.710418674,Unknown,Grains,High
1434,2022-07-15,5.808142489980444,18.0,25.15471784,68.27262556,4,0,12.40827927,Expert,Grains,High
1435,2024-06-18,5.1298987149230735,14.0,28.73209282,85.53133247,1,0,11.1580325,Expert,Grains,High
1436,2024-01-16,5.808142489980444,8.0,10.27579036,51.73057529,1,0,10.01694595,Intermediate,Dairy,Medium
1437,2024-06-12,6.1903154058531475,7.0,13.52399069,67.84202827,2,0,39.84887726,Intermediate,Grains,Medium
1438,2023-03-20,6.091309882077698,8.0,18.58901187,54.14679825,0,0,42.13451171,Beginner,Grains,Medium
1439,2024-03-03,4.700480365792417,17.0,11.56355567,40.81174525,6,1,5.901045338,Intermediate,Meat,High
1440,2022-11-01,5.564520407322694,12.0,13.98218613,77.55128352,1,0,33.47611748,Unknown,Meat,High
1441,2022-12-08,5.552959584921617,5.0,31.17918403,66.12701912,3,0,36.23078363,Expert,Dairy,Low
1442,2024-07-25,6.0330862217988015,9.0,28.93704712,42.88007184,3,0,47.47001501,Beginner,Meat,Medium
1443,2022-05-30,4.955827057601261,5.0,25.30644965,61.89596788,0,0,21.19073421,Expert,Meat,Low
1444,2022-05-05,5.908082938168931,12.0,33.53093761,84.44280988,3,0,14.67124391,Beginner,Vegetables,High
1445,2024-04-26,5.147494476813453,9.0,20.72217197,88.91434188,4,0,8.791896477,Intermediate,Meat,Medium
1446,2024-06-04,6.075346031088684,10.0,20.09944691,41.38891818,1,0,6.114419491,Intermediate,Meat,Medium
1447,2022-02-20,6.1903154058531475,9.0,33.60759087,79.5623431,6,0,42.45877325,Expert,Meat,Medium
1448,2022-12-20,5.950642552587727,14.0,48.492347287499996,31.84740298,1,0,6.391889663,Expert,Dairy,High
1449,2024-09-25,5.676753802268282,13.0,28.49178252,55.1633767,2,0,21.7849926,Expert,Vegetables,High
1450,2022-05-23,6.210600077024653,19.0,25.41511455,43.11059006,0,1,19.36055704,Expert,Meat,High
1451,2023-04-16,5.327876168789581,15.0,30.5451611,85.81025793,6,0,15.96070066,Unknown,Dairy,High
1452,2023-02-04,5.5254529391317835,8.0,32.64727762,36.77589856,5,0,5.852543152,Intermediate,Dairy,Medium
1453,2024-07-18,5.081404364984463,6.0,19.93453476,86.17602836,3,0,25.98139767,Intermediate,Dairy,Medium
1454,2022-11-17,6.016157159698354,14.0,31.72251564,70.84535358,3,0,15.9710872,Expert,Grains,High
1455,2022-01-20,5.8805329864007,13.0,10.46069297,81.98319086,3,0,26.44075721,Unknown,Vegetables,High
1456,2024-06-26,5.8289456176102075,7.0,18.49443679,72.22753866,2,0,19.21987135,Intermediate,Vegetables,Medium
1457,2024-04-30,5.568344503761097,16.0,31.32724059,41.21486644,1,0,42.24538377,Intermediate,Meat,High
1458,2024-06-13,5.472270673671475,8.0,26.60469786,62.97637611,3,0,22.3499104,Expert,Vegetables,Medium
1459,2023-02-12,5.846438775057724,17.0,30.23824939,81.80404601,6,0,5.041823759,Intermediate,Dairy,High
1460,2023-11-25,5.44673737166631,14.0,31.9817165,82.64133673,5,0,26.51715156,Unknown,Meat,High
1461,2022-02-08,5.017279836814924,14.0,21.14895768,52.89671639,1,0,18.8388408,Beginner,Vegetables,High
1462,2022-06-25,4.976733742420574,18.0,22.33192117,69.91752612,5,0,10.24065187,Expert,Meat,High
1463,2022-09-03,5.407171771460119,10.0,23.33779813,80.82836938,5,0,36.08268418,Unknown,Meat,Medium
1464,2024-06-11,5.953243334287785,13.0,20.71576367,74.40968213,1,0,16.58655393,Unknown,Vegetables,High
1465,2023-12-23,5.673323267171493,19.0,12.34392302,65.62814885,5,1,13.69220038,Beginner,Vegetables,High
1466,2024-08-01,6.100318952020064,10.0,21.19007351,78.43135913,3,0,34.4204038,Beginner,Vegetables,Medium
1467,2024-07-13,6.113682179832232,16.0,17.06077247,67.51228617,5,0,10.14067124,Intermediate,Unknown,High
1468,2022-06-04,5.802118375377063,6.0,29.59581384,32.69121408,5,0,49.44872926,Intermediate,Meat,Medium
1469,2023-10-01,6.0844994130751715,12.0,30.05326395,30.78177407,6,0,46.21134125,Intermediate,Dairy,High
1470,2022-10-15,4.624972813284271,10.0,26.54080876,72.54082346,5,0,5.750411607,Beginner,Meat,Medium
1471,2023-09-18,5.659482215759621,15.0,48.492347287499996,53.51149778,0,0,21.34727584,Expert,Dairy,High
1472,2023-07-24,6.208590026096629,6.0,15.81613846,66.19750834,0,0,42.00026507,Expert,Grains,Medium
1473,2024-03-12,6.161207321695077,18.0,27.14778178,38.5302268,1,0,10.07794342,Expert,Vegetables,High
1474,2022-05-08,5.087596335232384,11.0,32.06333715,57.0279181,6,0,9.436740361,Intermediate,Meat,High
1475,2022-11-19,5.730099782973575,10.0,17.42173186,60.791256687015505,5,0,13.94663274,Beginner,Dairy,Medium
1476,2022-09-13,5.497168225293202,19.0,15.77827281,61.91476239,1,0,39.46872087,Expert,Dairy,High
1477,2024-03-01,5.6937321388027,15.0,15.89643998,56.92881874,4,0,38.5171284,Intermediate,Vegetables,High
1478,2022-07-10,6.184148890937483,6.0,23.58251308,60.1292166,6,0,25.97523317,Unknown,Vegetables,Medium
1479,2022-04-26,5.963579343618446,15.0,28.72904098,46.29412589,1,0,28.63662885,Expert,Dairy,High
1480,2023-08-30,5.780743515792329,5.0,16.08694921,48.115002,2,0,22.93891224,Intermediate,Vegetables,Low
1481,2022-06-30,5.337538079701318,7.0,15.08945701,62.9750194,3,0,45.74924771,Intermediate,Vegetables,Medium
1482,2022-10-29,5.529429087511423,13.0,26.67428792,74.07467539,5,0,32.83746301,Unknown,Meat,High
1483,2024-04-09,5.579729825986222,6.0,29.50532659,58.93586168,1,0,36.53895646,Beginner,Vegetables,Medium
1484,2024-06-19,4.897839799950911,7.0,17.264689,34.10004629,2,0,8.137374163,Expert,Grains,Medium
1485,2024-02-20,5.768320995793772,17.0,13.7249934,58.91204876,1,0,19.04863477,Unknown,Grains,High
1486,2024-01-10,5.796057750765372,15.0,19.38149761,85.86059825,2,1,15.42195611,Expert,Grains,High
1487,2023-06-02,5.267858159063328,8.0,18.06319945,70.01199963,4,0,8.191218177,Unknown,Dairy,Medium
1488,2023-01-08,4.919980925828125,5.0,27.94089465,35.38872926,6,0,40.58109959,Unknown,Meat,Low
1489,2022-02-15,5.459585514144159,9.0,30.46964108,31.63050097,1,0,17.70181117,Beginner,Dairy,Medium
1490,2024-09-04,4.852030263919617,16.0,19.47567816,45.2014302,2,0,36.27132709,Expert,Dairy,High
1491,2024-03-13,5.726847747587197,5.0,34.7781608,42.80360088,2,0,31.83952796,Expert,Dairy,Low
1492,2022-06-21,5.726847747587197,13.0,10.52152848,79.77525341,1,0,30.51017583,Intermediate,Meat,High
1493,2023-05-27,5.225746673713202,16.0,26.85759516,33.13191774,5,0,11.38974167,Intermediate,Vegetables,High
1494,2022-02-18,5.58724865840025,9.0,13.97345708,72.46129958,4,0,39.71804279,Intermediate,Meat,Medium
1495,2022-07-11,6.1675164908883415,12.0,22.8498967,38.33227958,0,0,25.04239367,Expert,Meat,High
1496,2024-06-24,5.814130531825066,12.0,29.84974291,63.20274097,0,0,42.63870185,Unknown,Grains,High
1497,2023-05-31,5.1298987149230735,19.0,15.29956227,35.12048019,2,0,18.78354486,Unknown,Vegetables,High
1498,2024-01-11,5.575949103146316,11.0,23.46739168,53.5094378,3,0,43.20157413,Intermediate,Meat,High
1499,2023-04-26,5.796057750765372,5.0,29.21499512,86.63893832,2,1,44.20632323,Unknown,Grains,Low
1500,2024-02-14,4.948759890378168,17.0,22.16494156,75.22978203,2,0,42.32233176,Beginner,Dairy,High
1501,2023-12-08,5.420534999272286,11.0,23.48890551,55.65010988,4,0,46.68387246,Intermediate,Meat,High
1502,2022-01-27,6.025865973825314,6.0,14.34383688,84.21647066,3,0,38.23276453,Intermediate,Dairy,Medium
1503,2023-03-14,5.093750200806762,5.0,29.31556819,54.08673785,1,1,33.62307892,Intermediate,Meat,Low
1504,2022-01-23,6.186208623900494,19.0,19.34055808,34.1103244,6,0,43.68003786,Intermediate,Meat,High
1505,2022-12-31,5.768320995793772,15.0,14.15829019,79.1878683,5,0,33.21357955,Intermediate,Vegetables,High
1506,2022-08-18,5.0369526024136295,8.0,15.92569643,53.57845352,3,0,40.001506,Unknown,Dairy,Medium
1507,2022-02-07,5.616771097666572,8.0,26.90130643,43.60382298,0,0,39.53744738,Intermediate,Dairy,Medium
1508,2023-11-01,5.159055299214529,15.0,13.13083926,44.74844636,2,0,25.12404645,Expert,Dairy,High
1509,2022-02-04,5.662960480135946,13.0,11.61159056,40.14486422,4,0,9.162519707,Beginner,Dairy,High
1510,2023-01-10,6.1070228877422545,15.0,34.41813097,32.64971617,1,0,24.61978313,Expert,Grains,High
1511,2023-04-15,5.4116460518550396,11.0,20.56722783,63.87774306,5,0,15.40759677,Unknown,Vegetables,High
1512,2022-02-05,5.916202062607435,9.0,31.14547634,53.38556325,5,0,40.11565382,Intermediate,Grains,Medium
1513,2023-11-19,6.042632833682381,16.0,26.89955689,89.54653736,6,0,36.76803065,Expert,Dairy,High
1514,2024-01-29,5.726847747587197,16.0,13.44557248,75.54413636,0,0,45.06064798,Beginner,Vegetables,High
1515,2024-07-09,6.1903154058531475,13.0,23.94951847,42.78510052,1,0,40.23501041,Unknown,Vegetables,High
1516,2024-07-19,5.402677381872279,16.0,12.3351993,62.51940449,4,0,40.63710303,Intermediate,Vegetables,High
1517,2023-05-19,5.676753802268282,5.0,29.65689892,77.77443573,4,0,40.68783628,Expert,Meat,Low
1518,2022-02-06,5.66988092298052,10.0,35.11676371,52.7701742,6,0,35.31657801,Beginner,Grains,Medium
1519,2024-06-14,7.9483852851118995,14.0,15.40226133,71.38673095,4,0,27.80086059,Expert,Meat,High
1520,2023-08-03,5.247024072160486,10.0,23.13761555,60.791256687015505,3,0,38.48128612,Unknown,Meat,Medium
1521,2022-06-10,5.802118375377063,6.0,24.83196621,82.93551337,4,0,24.01952152,Expert,Meat,Medium
1522,2023-11-12,5.683579767338681,7.0,12.37529247,68.12661874,6,0,14.44539333,Unknown,Meat,Medium
1523,2022-06-12,5.493061443340548,7.0,21.98197321,45.49039525,6,0,5.472213851,Unknown,Vegetables,Medium
1524,2023-12-07,4.9344739331306915,5.0,16.73328246,63.79947852,3,0,35.21327327,Expert,Grains,Low
1525,2024-01-27,6.063785208687608,7.0,29.5099944,68.43813557,5,0,31.97178468,Intermediate,Meat,Medium
1526,2024-03-11,5.963579343618446,17.0,14.45631167,33.11371797,0,0,14.86067291,Intermediate,Dairy,High
1527,2024-01-25,5.497168225293202,19.0,19.63439708,48.6050723,3,0,37.7991412,Intermediate,Meat,High
1528,2024-03-25,5.948034989180646,13.0,33.24042307,84.39433264,0,0,32.82308594,Expert,Grains,High
1529,2022-04-22,5.476463551931511,18.0,28.92648169,44.05106681,4,0,11.09099457,Beginner,Vegetables,High
1530,2024-06-02,5.855071922202427,7.0,34.51292055,88.73745042,6,0,19.77734748,Intermediate,Dairy,Medium
1531,2022-04-14,5.10594547390058,8.0,34.60878519,39.88948052,3,0,5.008393768,Unknown,Grains,Medium
1532,2023-02-24,4.912654885736052,18.0,15.15465411,54.96728568,4,0,41.16898562,Expert,Dairy,High
1533,2024-03-19,6.089044875446846,12.0,34.49116788,56.11945329,1,0,22.80999558,Beginner,Meat,High
1534,2023-08-10,5.69035945432406,16.0,20.46451554,48.90882235,3,0,38.76173573,Expert,Meat,High
1535,2022-01-12,5.236441962829949,13.0,17.74548202,30.22902805,2,0,42.33752898,Expert,Meat,High
1536,2022-04-30,4.948759890378168,15.0,10.45919092,54.41831458,5,0,12.31420944,Intermediate,Meat,High
1537,2022-02-23,4.736198448394496,11.0,23.17560241,88.9079216,2,0,8.001224663,Intermediate,Meat,High
1538,2022-06-01,5.631211781821365,18.0,26.52050296,64.48677326,2,0,13.78387241,Intermediate,Vegetables,High
1539,2023-02-08,5.921578419643816,10.0,17.55151255,38.71179077,2,0,33.73199532,Beginner,Grains,Medium
1540,2022-07-27,6.028278520230698,19.0,20.13275458,78.48135779,2,0,33.13984819,Expert,Dairy,High
1541,2023-10-21,5.402677381872279,13.0,15.69606044,80.12446985,5,0,41.13415856,Beginner,Grains,High
1542,2024-09-05,5.181783550292085,5.0,34.33643475,89.25957554,3,1,5.47480051,Intermediate,Grains,Low
1543,2024-05-19,5.111987788356544,19.0,13.62412681,74.00920479,6,0,9.562092911,Beginner,Grains,High
1544,2022-02-06,5.66988092298052,10.0,34.75370932,52.7701742,6,0,35.31657801,Beginner,Grains,Medium
1545,2023-03-29,5.030437921392435,7.0,27.00329828,50.42224478,2,0,45.64616473,Intermediate,Vegetables,Medium
1546,2023-10-14,4.9344739331306915,15.0,30.76336141,43.92238973,5,0,24.80319838,Unknown,Meat,High
1547,2022-09-11,6.20455776256869,10.0,34.66732451,43.70920481,6,0,7.49371498,Unknown,Dairy,Medium
1548,2022-10-31,5.393627546352361,19.0,18.71434168,49.54938705,0,0,7.662968234,Beginner,Vegetables,High
1549,2024-06-29,5.855071922202427,12.0,28.96062545,57.0411885,5,0,7.234767116,Intermediate,Meat,High
1550,2023-07-26,5.272999558563747,9.0,14.34381489,33.58298934,2,0,37.97866343,Intermediate,Vegetables,Medium
1551,2023-09-16,6.091309882077698,17.0,30.6283049,89.69888216,5,0,7.764130817,Intermediate,Dairy,High
1552,2024-02-04,6.104793232414985,12.0,48.492347287499996,37.52138855,6,0,7.453036735,Intermediate,Meat,High
1553,2024-09-19,8.125926802707886,16.0,16.10849852,68.27725576,3,0,26.43450585,Intermediate,Dairy,High
1554,2022-09-20,5.883322388488279,19.0,24.61676751,48.79237566,1,0,48.55112319,Unknown,Grains,High
1555,2023-02-19,6.0063531596017325,11.0,21.82229914,80.53384478,6,0,6.813002558,Intermediate,Meat,High
1556,2022-05-31,6.173786103901937,9.0,22.10996119,82.79176064,1,0,18.8137527,Expert,Vegetables,Medium
1557,2024-04-28,5.537334267018537,9.0,16.7034755,44.85060439,6,0,35.61729862,Beginner,Grains,Medium
1558,2023-10-03,5.497168225293202,10.0,10.88927168,79.76349762,1,0,17.76235655,Expert,Grains,Medium
1559,2024-08-14,5.049856007249537,5.0,17.82904987,33.00111461,2,0,35.8328531,Beginner,Grains,Low
1560,2023-07-05,6.182084906716632,7.0,19.11995548,50.50822233,2,0,35.30959602,Unknown,Meat,Medium
1561,2024-05-01,5.384495062789089,10.0,11.16251466,31.1877395,2,0,38.2940522,Beginner,Vegetables,Medium
1562,2023-05-04,5.062595033026967,12.0,22.6709608,81.94920991,3,0,33.12408868,Intermediate,Meat,High
1563,2023-12-12,5.768320995793772,12.0,12.29677219,55.80617259,1,0,29.83713625,Intermediate,Meat,High
1564,2022-05-28,4.74493212836325,18.0,25.63261651,47.07373811,5,0,40.61343877,Unknown,Grains,High
1565,2022-05-27,5.726847747587197,7.0,33.68376157,79.00093053,4,0,19.17546676,Expert,Vegetables,Medium
1566,2024-02-17,5.501258210544727,17.0,10.57332028,61.05577808,5,0,29.91013397,Intermediate,Meat,High
1567,2022-01-03,5.916202062607435,14.0,30.75973332,64.63498385,0,0,41.55161544,Beginner,Vegetables,High
1568,2024-05-03,6.171700597410915,12.0,24.04982119,41.48566083,4,0,10.35979411,Intermediate,Vegetables,High
1569,2024-08-08,5.945420608606575,9.0,22.6762776,62.81255795,3,0,44.08506627,Beginner,Grains,Medium
1570,2023-10-22,5.4510384535657,14.0,34.39977124,77.06525148,6,0,49.13572124,Intermediate,Grains,High
1571,2023-04-09,6.12029741895095,12.0,12.21918485,55.34307133,6,0,46.03183829,Beginner,Dairy,High
1572,2022-11-22,5.123963979403259,18.0,25.75521871,60.77414497,1,0,8.111910547,Intermediate,Meat,High
1573,2022-07-06,6.104793232414985,13.0,25.71912046,68.7657705,2,0,27.65961417,Beginner,Grains,High
1574,2022-05-04,6.059123195581797,6.0,29.39511839,66.24430062,2,0,36.41892938,Intermediate,Dairy,Medium
1575,2024-07-08,6.131226489483141,15.0,28.76823767,66.73548905,0,0,26.39236349,Intermediate,Dairy,High
1576,2023-09-01,5.908082938168931,9.0,30.2671482,51.25606589,4,0,17.01837534,Expert,Dairy,Medium
1577,2022-05-24,6.129050210060545,12.0,25.32360437,53.80781083,1,0,26.14619174,Intermediate,Meat,High
1578,2024-01-22,5.726847747587197,11.0,21.75797635,82.96406284,0,0,17.70655636,Intermediate,Meat,High
1579,2022-01-30,5.817111159963204,12.0,14.16106948,33.5456334,6,0,30.76892839,Intermediate,Meat,High
1580,2022-07-17,6.129050210060545,17.0,29.82390237,61.79949138,6,0,5.644890764,Intermediate,Dairy,High
1581,2022-10-21,5.560681631015528,18.0,31.6152209,62.68965945,4,0,28.48479477,Intermediate,Grains,High
1582,2024-06-15,6.063785208687608,5.0,12.43906276,38.63651481,5,0,43.52004837,Unknown,Meat,Low
1583,2023-02-05,5.424950017481403,13.0,29.24861751,80.52446624,6,1,38.11630791,Intermediate,Meat,High
1584,2022-05-03,5.707110264748875,10.0,18.65041419,32.3859579,1,0,32.89858542,Intermediate,Meat,Medium
1585,2022-07-03,5.955837369464831,14.0,34.01951379,49.26486583,6,0,24.85177485,Intermediate,Meat,High
1586,2022-07-22,5.783825182329737,19.0,19.5961788,61.94956197,4,0,40.44839847,Intermediate,Meat,High
1587,2023-03-15,5.66988092298052,6.0,16.62238618,39.51744867,2,1,22.92262471,Unknown,Meat,Medium
1588,2022-09-04,5.872117789475416,6.0,29.54475825,61.86512069,6,0,37.79538,Expert,Meat,Medium
1589,2024-04-16,4.61512051684126,19.0,21.80151085,78.52739907,1,0,13.02872435,Beginner,Vegetables,High
1590,2024-04-04,5.4510384535657,18.0,27.65047519,72.37159098,3,0,11.22656904,Intermediate,Meat,High
1591,2024-09-01,5.049856007249537,12.0,10.73410398,77.2061702,6,0,38.45458283,Beginner,Grains,High
1592,2024-08-12,5.749392985908253,9.0,28.31588087,69.23964554,0,0,28.27442425,Beginner,Vegetables,Medium
1593,2022-05-10,5.973809611869261,16.0,30.61285117,67.35118174,1,0,16.44175542,Intermediate,Grains,High
1594,2023-09-30,5.0238805208462765,19.0,26.47588836,42.83742232,5,0,42.99416889,Unknown,Vegetables,High
1595,2023-02-07,6.186208623900494,12.0,16.39112495,58.69559305,1,0,26.997533876241413,Beginner,Grains,High
1596,2024-04-24,6.104793232414985,15.0,34.37086632,86.11782591,2,0,14.31471206,Intermediate,Dairy,High
1597,2024-04-10,5.71042701737487,18.0,10.1757301,37.10954153,2,0,43.49980055,Expert,Vegetables,High
1598,2024-01-06,8.461891875631148,13.0,28.55870126,60.93956435,5,0,14.09672297,Beginner,Vegetables,High
1599,2024-09-08,6.142037405587356,13.0,32.95519999,55.64973902,6,0,20.56364861,Expert,Meat,High
1600,2023-10-04,6.159095388491933,9.0,22.71448224,73.92735641,2,0,19.68269682,Expert,Grains,Medium
1601,2024-09-10,4.736198448394496,15.0,28.98956025,77.98312584,1,1,38.57808373,Unknown,Meat,High
1602,2024-03-21,5.093750200806762,19.0,27.50629899,48.71904122,3,0,41.25209984,Expert,Vegetables,High
1603,2024-05-17,6.089044875446846,8.0,22.36202828,88.92297222,4,0,28.95002937,Intermediate,Grains,Medium
1604,2024-09-15,5.726847747587197,8.0,16.35804953,32.10047489,6,0,37.36554886,Unknown,Meat,Medium
1605,2023-09-17,6.208590026096629,9.0,22.38630259,61.63395965,6,0,15.07660645,Unknown,Meat,Medium
1606,2024-06-22,5.720311776607412,18.0,18.89933434,57.4813327,5,0,17.95458551,Intermediate,Grains,High
1607,2024-03-30,6.184148890937483,5.0,19.42285412,66.95471494,5,0,7.420188388,Expert,Meat,Low
1608,2023-01-22,5.429345628954441,5.0,12.17597406,73.38896919,6,0,32.21777432,Intermediate,Dairy,Low
1609,2022-02-08,5.017279836814924,14.0,21.1773098,52.89671639,1,0,18.8388408,Beginner,Vegetables,High
1610,2024-03-17,5.6240175061873385,16.0,15.07340919,75.88314849,6,0,9.775651347,Intermediate,Vegetables,High
1611,2023-05-25,5.537334267018537,8.0,23.49331547,74.22579303,3,0,36.75359284,Intermediate,Meat,Medium
1612,2022-09-25,5.5134287461649825,19.0,-4.0005944125,52.22381918,6,1,12.62768413,Beginner,Unknown,High
1613,2024-05-31,6.102558594613569,5.0,27.09385264,36.18728174,4,0,37.45095608,Intermediate,Dairy,Low
1614,2023-03-18,6.025865973825314,7.0,20.02969785,73.30329316,5,0,46.46810264,Beginner,Meat,Medium
1615,2023-05-12,4.997212273764115,18.0,15.9763833,63.12416188,4,0,41.92484627,Intermediate,Meat,High
1616,2022-04-23,5.198497031265826,10.0,33.81621595,77.20502011,5,0,13.89376493,Expert,Meat,Medium
